comment_id,user_id,timestamp,comment_text,sentiment_label,rating,consultation_type
1981,8252,3/24/2025 12:00,Very slow response,negative,1,Legal
1982,5590,3/24/2025 13:00,Excellent consultation,positive,1,Health
1983,6778,3/24/2025 14:00,Not satisfied,negative,3,Education
1984,1342,3/24/2025 15:00,Very informative,neutral,2,General
1985,1565,3/24/2025 16:00,Good service,positive,2,Legal
1986,1686,3/24/2025 17:00,Very informative,neutral,2,Legal
1987,5156,3/24/2025 18:00,Poor experience,negative,5,General
1988,7199,3/24/2025 19:00,Helpful advice,positive,3,Health
1989,5234,3/24/2025 20:00,Quick response,neutral,1,Legal
1990,1064,3/24/2025 21:00,Excellent consultation,positive,2,Education
1991,9385,3/24/2025 22:00,Very slow response,negative,3,Health
1992,3184,3/24/2025 23:00,Very informative,neutral,4,Legal
1993,8306,3/25/2025 0:00,Helpful advice,positive,5,General
1994,5224,3/25/2025 1:00,Very informative,neutral,5,Legal
1995,3685,3/25/2025 2:00,Excellent consultation,positive,4,General
1996,7433,3/25/2025 3:00,Good service,positive,3,Education
1997,5149,3/25/2025 4:00,Helpful advice,positive,4,Education
1998,2115,3/25/2025 5:00,Excellent consultation,positive,1,Health
1999,3445,3/25/2025 6:00,Not satisfied,negative,5,Health
2000,5292,3/25/2025 7:00,Quick response,neutral,5,Health
2001,9990,3/25/2025 8:00,Poor experience,negative,1,Health
2002,4980,3/25/2025 9:00,Good service,positive,5,General
2003,5236,3/25/2025 10:00,Very informative,neutral,2,General
2004,1331,3/25/2025 11:00,Excellent consultation,positive,2,Education
2005,8087,3/25/2025 12:00,Very slow response,negative,1,Education
2006,5575,3/25/2025 13:00,Poor experience,negative,2,General
2007,6598,3/25/2025 14:00,Very informative,neutral,4,Health
2008,8409,3/25/2025 15:00,Good service,positive,5,General
2009,9885,3/25/2025 16:00,Poor experience,negative,5,Health
2010,7759,3/25/2025 17:00,Good service,positive,5,Health
2011,3339,3/25/2025 18:00,Helpful advice,positive,4,Education
2012,6574,3/25/2025 19:00,Excellent consultation,positive,1,General
2013,7543,3/25/2025 20:00,Not satisfied,negative,4,Legal
2014,4212,3/25/2025 21:00,Helpful advice,positive,5,Health
2015,3607,3/25/2025 22:00,Very informative,neutral,3,Legal
2016,9523,3/25/2025 23:00,Quick response,neutral,5,General
2017,4290,3/26/2025 0:00,Poor experience,negative,5,Education
2018,5015,3/26/2025 1:00,Quick response,neutral,4,General
2019,3381,3/26/2025 2:00,Excellent consultation,positive,4,Health
2020,8433,3/26/2025 3:00,Good service,positive,4,Legal
2021,4153,3/26/2025 4:00,Quick response,neutral,2,General
2022,2486,3/26/2025 5:00,Excellent consultation,positive,4,General
2023,9479,3/26/2025 6:00,Very slow response,negative,5,Health
2024,7034,3/26/2025 7:00,Poor experience,negative,5,Education
2025,7160,3/26/2025 8:00,Very slow response,negative,1,Health
2026,1969,3/26/2025 9:00,Quick response,neutral,4,Health
2027,1849,3/26/2025 10:00,Poor experience,negative,4,General
2028,3507,3/26/2025 11:00,Poor experience,negative,2,Education
2029,8024,3/26/2025 12:00,Not satisfied,negative,5,Legal
2030,4241,3/26/2025 13:00,Very slow response,negative,3,Education
2031,1750,3/26/2025 14:00,Not satisfied,negative,2,General
2032,4504,3/26/2025 15:00,Quick response,neutral,4,Education
2033,1113,3/26/2025 16:00,Good service,positive,5,Health
2034,4102,3/26/2025 17:00,Poor experience,negative,5,General
2035,3819,3/26/2025 18:00,Quick response,neutral,1,Education
2036,3561,3/26/2025 19:00,Helpful advice,positive,3,General
2037,9506,3/26/2025 20:00,Excellent consultation,positive,4,Legal
2038,5998,3/26/2025 21:00,Good service,positive,2,Education
2039,7362,3/26/2025 22:00,Good service,positive,4,Legal
2040,4725,3/26/2025 23:00,Not satisfied,negative,1,Health
2041,1188,3/27/2025 0:00,Very slow response,negative,2,Legal
2042,5357,3/27/2025 1:00,Very slow response,negative,3,Health
2043,3428,3/27/2025 2:00,Poor experience,negative,3,General
2044,1864,3/27/2025 3:00,Helpful advice,positive,3,Education
2045,7358,3/27/2025 4:00,Very slow response,negative,2,Health
2046,2168,3/27/2025 5:00,Quick response,neutral,3,General
2047,2094,3/27/2025 6:00,Quick response,neutral,5,Health
2048,5220,3/27/2025 7:00,Very slow response,negative,2,General
2049,5283,3/27/2025 8:00,Very informative,neutral,2,Education
2050,3461,3/27/2025 9:00,Quick response,neutral,2,Legal
2051,5591,3/27/2025 10:00,Good service,positive,5,Legal
2052,9200,3/27/2025 11:00,Very slow response,negative,3,General
2053,9269,3/27/2025 12:00,Helpful advice,positive,3,General
2054,5514,3/27/2025 13:00,Very informative,neutral,4,Health
2055,5694,3/27/2025 14:00,Helpful advice,positive,1,Health
2056,2546,3/27/2025 15:00,Very informative,neutral,3,Education
2057,1157,3/27/2025 16:00,Good service,positive,3,General
2058,6038,3/27/2025 17:00,Excellent consultation,positive,2,Legal
2059,6491,3/27/2025 18:00,Very slow response,negative,4,General
2060,1862,3/27/2025 19:00,Poor experience,negative,1,General
2061,5929,3/27/2025 20:00,Very informative,neutral,1,Legal
2062,4760,3/27/2025 21:00,Good service,positive,3,Legal
2063,2284,3/27/2025 22:00,Poor experience,negative,4,Education
2064,7305,3/27/2025 23:00,Quick response,neutral,1,General
2065,8485,3/28/2025 0:00,Good service,positive,5,Health
2066,2489,3/28/2025 1:00,Excellent consultation,positive,5,Legal
2067,3658,3/28/2025 2:00,Helpful advice,positive,4,Health
2068,8789,3/28/2025 3:00,Good service,positive,2,Legal
2069,4530,3/28/2025 4:00,Not satisfied,negative,5,Legal
2070,3099,3/28/2025 5:00,Excellent consultation,positive,3,Education
2071,2060,3/28/2025 6:00,Quick response,neutral,4,Legal
2072,7999,3/28/2025 7:00,Poor experience,negative,3,Health
2073,1756,3/28/2025 8:00,Not satisfied,negative,5,Education
2074,1012,3/28/2025 9:00,Not satisfied,negative,1,Health
2075,1454,3/28/2025 10:00,Not satisfied,negative,5,Legal
2076,8510,3/28/2025 11:00,Helpful advice,positive,4,Education
2077,9596,3/28/2025 12:00,Very informative,neutral,2,Education
2078,9774,3/28/2025 13:00,Very informative,neutral,3,Legal
2079,6340,3/28/2025 14:00,Quick response,neutral,3,General
2080,1105,3/28/2025 15:00,Very informative,neutral,2,General
2081,2031,3/28/2025 16:00,Good service,positive,3,General
2082,6886,3/28/2025 17:00,Good service,positive,2,Education
2083,9274,3/28/2025 18:00,Very informative,neutral,4,General
2084,5226,3/28/2025 19:00,Good service,positive,2,Health
2085,2415,3/28/2025 20:00,Helpful advice,positive,3,Health
2086,5857,3/28/2025 21:00,Very slow response,negative,5,Legal
2087,7128,3/28/2025 22:00,Good service,positive,4,Legal
2088,3458,3/28/2025 23:00,Excellent consultation,positive,1,General
2089,2230,3/29/2025 0:00,Helpful advice,positive,2,Legal
2090,7172,3/29/2025 1:00,Very slow response,negative,1,Education
2091,9687,3/29/2025 2:00,Helpful advice,positive,4,Health
2092,4871,3/29/2025 3:00,Helpful advice,positive,1,Health
2093,6113,3/29/2025 4:00,Good service,positive,3,Health
2094,7507,3/29/2025 5:00,Helpful advice,positive,3,General
2095,2656,3/29/2025 6:00,Excellent consultation,positive,4,General
2096,7638,3/29/2025 7:00,Quick response,neutral,2,General
2097,1543,3/29/2025 8:00,Good service,positive,1,Health
2098,2238,3/29/2025 9:00,Excellent consultation,positive,5,General
2099,7216,3/29/2025 10:00,Very slow response,negative,3,Legal
2100,1044,3/29/2025 11:00,Excellent consultation,positive,4,Education
2101,6109,3/29/2025 12:00,Very slow response,negative,3,Legal
2102,5820,3/29/2025 13:00,Good service,positive,3,Health
2103,5680,3/29/2025 14:00,Excellent consultation,positive,2,Health
2104,2292,3/29/2025 15:00,Helpful advice,positive,2,Health
2105,8687,3/29/2025 16:00,Very informative,neutral,4,Education
2106,5497,3/29/2025 17:00,Poor experience,negative,4,Health
2107,3468,3/29/2025 18:00,Excellent consultation,positive,1,Education
2108,1163,3/29/2025 19:00,Helpful advice,positive,2,Education
2109,3675,3/29/2025 20:00,Very informative,neutral,5,Health
2110,3745,3/29/2025 21:00,Helpful advice,positive,1,Health
2111,6865,3/29/2025 22:00,Not satisfied,negative,3,Education
2112,8640,3/29/2025 23:00,Excellent consultation,positive,1,Legal
2113,4976,3/30/2025 0:00,Very informative,neutral,2,General
2114,5966,3/30/2025 1:00,Good service,positive,4,General
2115,8186,3/30/2025 2:00,Not satisfied,negative,5,Health
2116,5751,3/30/2025 3:00,Quick response,neutral,5,Health
2117,2328,3/30/2025 4:00,Very slow response,negative,4,Education
2118,2477,3/30/2025 5:00,Poor experience,negative,2,Education
2119,1673,3/30/2025 6:00,Very slow response,negative,4,Education
2120,2467,3/30/2025 7:00,Very slow response,negative,3,General
2121,4587,3/30/2025 8:00,Not satisfied,negative,2,General
2122,2890,3/30/2025 9:00,Good service,positive,4,Education
2123,6404,3/30/2025 10:00,Excellent consultation,positive,1,Education
2124,9970,3/30/2025 11:00,Not satisfied,negative,1,Health
2125,3281,3/30/2025 12:00,Quick response,neutral,4,Health
2126,2641,3/30/2025 13:00,Quick response,neutral,5,Health
2127,4019,3/30/2025 14:00,Good service,positive,4,Health
2128,2337,3/30/2025 15:00,Quick response,neutral,3,General
2129,9732,3/30/2025 16:00,Very slow response,negative,1,Legal
2130,1818,3/30/2025 17:00,Not satisfied,negative,4,Health
2131,8882,3/30/2025 18:00,Very slow response,negative,2,General
2132,2249,3/30/2025 19:00,Helpful advice,positive,3,Education
2133,2387,3/30/2025 20:00,Excellent consultation,positive,1,General
2134,5113,3/30/2025 21:00,Very slow response,negative,2,Health
2135,9131,3/30/2025 22:00,Very informative,neutral,5,Health
2136,3560,3/30/2025 23:00,Helpful advice,positive,3,Education
2137,7340,3/31/2025 0:00,Very slow response,negative,2,Legal
2138,2124,3/31/2025 1:00,Helpful advice,positive,4,Health
2139,6008,3/31/2025 2:00,Good service,positive,1,Legal
2140,8277,3/31/2025 3:00,Very informative,neutral,2,Health
2141,5075,3/31/2025 4:00,Not satisfied,negative,5,Health
2142,4335,3/31/2025 5:00,Very informative,neutral,1,Health
2143,1445,3/31/2025 6:00,Excellent consultation,positive,5,Health
2144,4157,3/31/2025 7:00,Poor experience,negative,2,Education
2145,7910,3/31/2025 8:00,Good service,positive,4,Legal
2146,7826,3/31/2025 9:00,Quick response,neutral,3,Legal
2147,1607,3/31/2025 10:00,Good service,positive,4,Legal
2148,8650,3/31/2025 11:00,Excellent consultation,positive,1,Education
2149,9263,3/31/2025 12:00,Excellent consultation,positive,3,Education
2150,6128,3/31/2025 13:00,Helpful advice,positive,1,Education
2151,5534,3/31/2025 14:00,Very slow response,negative,2,Legal
2152,7322,3/31/2025 15:00,Helpful advice,positive,4,Legal
2153,1004,3/31/2025 16:00,Very slow response,negative,5,Health
2154,7590,3/31/2025 17:00,Poor experience,negative,3,Health
2155,3835,3/31/2025 18:00,Quick response,neutral,3,General
2156,3033,3/31/2025 19:00,Poor experience,negative,1,Legal
2157,8859,3/31/2025 20:00,Helpful advice,positive,3,Legal
2158,9151,3/31/2025 21:00,Not satisfied,negative,2,Health
2159,8746,3/31/2025 22:00,Quick response,neutral,5,Legal
2160,7762,3/31/2025 23:00,Not satisfied,negative,1,Education
2161,3668,04-01-2025 00:00,Excellent consultation,positive,1,Education
2162,7714,04-01-2025 01:00,Helpful advice,positive,2,Legal
2163,8050,04-01-2025 02:00,Helpful advice,positive,4,Health
2164,5736,04-01-2025 03:00,Helpful advice,positive,5,General
2165,8033,04-01-2025 04:00,Quick response,neutral,3,Education
2166,7576,04-01-2025 05:00,Poor experience,negative,4,General
2167,2741,04-01-2025 06:00,Excellent consultation,positive,2,Education
2168,9443,04-01-2025 07:00,Helpful advice,positive,2,Education
2169,7611,04-01-2025 08:00,Poor experience,negative,1,Health
2170,5225,04-01-2025 09:00,Not satisfied,negative,5,Health
2171,5048,04-01-2025 10:00,Poor experience,negative,1,Education
2172,2142,04-01-2025 11:00,Excellent consultation,positive,4,Education
2173,3307,04-01-2025 12:00,Not satisfied,negative,3,Health
2174,3619,04-01-2025 13:00,Very informative,neutral,2,Education
2175,6849,04-01-2025 14:00,Good service,positive,4,Legal
2176,5204,04-01-2025 15:00,Good service,positive,5,Education
2177,1706,04-01-2025 16:00,Helpful advice,positive,3,Health
2178,8900,04-01-2025 17:00,Very slow response,negative,2,General
2179,4339,04-01-2025 18:00,Not satisfied,negative,1,Health
2180,8319,04-01-2025 19:00,Quick response,neutral,4,Education
2181,1011,04-01-2025 20:00,Very slow response,negative,5,Health
2182,3364,04-01-2025 21:00,Not satisfied,negative,5,General
2183,7127,04-01-2025 22:00,Good service,positive,1,General
2184,3446,04-01-2025 23:00,Not satisfied,negative,4,Legal
2185,3735,04-02-2025 00:00,Helpful advice,positive,2,General
2186,5103,04-02-2025 01:00,Helpful advice,positive,2,General
2187,6709,04-02-2025 02:00,Very slow response,negative,2,Legal
2188,2422,04-02-2025 03:00,Very informative,neutral,5,Legal
2189,9241,04-02-2025 04:00,Quick response,neutral,2,General
2190,7783,04-02-2025 05:00,Very informative,neutral,3,Education
2191,1002,04-02-2025 06:00,Excellent consultation,positive,5,Education
2192,6401,04-02-2025 07:00,Very slow response,negative,2,General
2193,1437,04-02-2025 08:00,Helpful advice,positive,2,Health
2194,5347,04-02-2025 09:00,Not satisfied,negative,1,Education
2195,9290,04-02-2025 10:00,Helpful advice,positive,5,General
2196,9274,04-02-2025 11:00,Helpful advice,positive,5,General
2197,4963,04-02-2025 12:00,Excellent consultation,positive,4,Legal
2198,1549,04-02-2025 13:00,Good service,positive,5,Education
2199,3006,04-02-2025 14:00,Quick response,neutral,5,General
2200,5657,04-02-2025 15:00,Very slow response,negative,5,Health
2201,4289,04-02-2025 16:00,Excellent consultation,positive,1,General
2202,6392,04-02-2025 17:00,Poor experience,negative,5,Health
2203,6025,04-02-2025 18:00,Not satisfied,negative,5,Legal
2204,4181,04-02-2025 19:00,Not satisfied,negative,5,Health
2205,5688,04-02-2025 20:00,Good service,positive,4,General
2206,9753,04-02-2025 21:00,Good service,positive,4,General
2207,6293,04-02-2025 22:00,Not satisfied,negative,1,Education
2208,9291,04-02-2025 23:00,Excellent consultation,positive,4,Legal
2209,9824,04-03-2025 00:00,Excellent consultation,positive,5,General
2210,9722,04-03-2025 01:00,Helpful advice,positive,4,General
2211,4014,04-03-2025 02:00,Helpful advice,positive,2,General
2212,1109,04-03-2025 03:00,Poor experience,negative,3,Health
2213,5933,04-03-2025 04:00,Excellent consultation,positive,5,Education
2214,6173,04-03-2025 05:00,Excellent consultation,positive,2,Legal
2215,8470,04-03-2025 06:00,Very informative,neutral,4,Education
2216,6302,04-03-2025 07:00,Not satisfied,negative,3,General
2217,1594,04-03-2025 08:00,Quick response,neutral,2,General
2218,5239,04-03-2025 09:00,Poor experience,negative,5,Health
2219,8960,04-03-2025 10:00,Good service,positive,3,Education
2220,5668,04-03-2025 11:00,Quick response,neutral,3,General
2221,2939,04-03-2025 12:00,Not satisfied,negative,5,General
2222,2218,04-03-2025 13:00,Helpful advice,positive,5,Legal
2223,8376,04-03-2025 14:00,Poor experience,negative,1,Education
2224,7024,04-03-2025 15:00,Excellent consultation,positive,5,General
2225,4626,04-03-2025 16:00,Quick response,neutral,5,Health
2226,5178,04-03-2025 17:00,Good service,positive,2,Education
2227,5448,04-03-2025 18:00,Quick response,neutral,4,Health
2228,6076,04-03-2025 19:00,Helpful advice,positive,2,Legal
2229,3904,04-03-2025 20:00,Helpful advice,positive,1,General
2230,5549,04-03-2025 21:00,Very slow response,negative,3,Legal
2231,2416,04-03-2025 22:00,Very informative,neutral,4,Legal
2232,8746,04-03-2025 23:00,Very informative,neutral,5,Health
2233,1867,04-04-2025 00:00,Excellent consultation,positive,3,General
2234,1844,04-04-2025 01:00,Good service,positive,4,Health
2235,3918,04-04-2025 02:00,Excellent consultation,positive,5,Health
2236,9015,04-04-2025 03:00,Quick response,neutral,2,Legal
2237,1909,04-04-2025 04:00,Quick response,neutral,1,Legal
2238,9074,04-04-2025 05:00,Excellent consultation,positive,3,Legal
2239,2741,04-04-2025 06:00,Poor experience,negative,4,Education
2240,3324,04-04-2025 07:00,Excellent consultation,positive,4,Education
2241,4469,04-04-2025 08:00,Very slow response,negative,2,General
2242,4662,04-04-2025 09:00,Not satisfied,negative,1,Education
2243,4762,04-04-2025 10:00,Good service,positive,1,Education
2244,3700,04-04-2025 11:00,Very informative,neutral,3,Health
2245,6159,04-04-2025 12:00,Helpful advice,positive,1,Education
2246,7946,04-04-2025 13:00,Very slow response,negative,4,General
2247,7822,04-04-2025 14:00,Quick response,neutral,4,Education
2248,1594,04-04-2025 15:00,Poor experience,negative,3,Legal
2249,5241,04-04-2025 16:00,Good service,positive,5,Health
2250,2731,04-04-2025 17:00,Not satisfied,negative,2,Education
2251,7170,04-04-2025 18:00,Quick response,neutral,5,Legal
2252,8056,04-04-2025 19:00,Very slow response,negative,4,Legal
2253,3611,04-04-2025 20:00,Quick response,neutral,3,Education
2254,7233,04-04-2025 21:00,Helpful advice,positive,1,Legal
2255,6420,04-04-2025 22:00,Very slow response,negative,4,Education
2256,6668,04-04-2025 23:00,Good service,positive,1,Health
2257,9980,04-05-2025 00:00,Poor experience,negative,4,Legal
2258,4087,04-05-2025 01:00,Very informative,neutral,5,Education
2259,5657,04-05-2025 02:00,Quick response,neutral,4,Health
2260,6616,04-05-2025 03:00,Poor experience,negative,4,General
2261,2470,04-05-2025 04:00,Good service,positive,4,Legal
2262,9047,04-05-2025 05:00,Poor experience,negative,5,Health
2263,9403,04-05-2025 06:00,Poor experience,negative,1,Education
2264,2071,04-05-2025 07:00,Good service,positive,3,Education
2265,2535,04-05-2025 08:00,Quick response,neutral,2,Legal
2266,5107,04-05-2025 09:00,Not satisfied,negative,4,General
2267,5973,04-05-2025 10:00,Poor experience,negative,3,General
2268,1099,04-05-2025 11:00,Quick response,neutral,4,Education
2269,5637,04-05-2025 12:00,Good service,positive,1,Legal
2270,2907,04-05-2025 13:00,Excellent consultation,positive,4,Education
2271,5913,04-05-2025 14:00,Not satisfied,negative,3,Education
2272,1855,04-05-2025 15:00,Quick response,neutral,3,Health
2273,1712,04-05-2025 16:00,Very slow response,negative,2,Legal
2274,8982,04-05-2025 17:00,Poor experience,negative,4,Education
2275,8245,04-05-2025 18:00,Very informative,neutral,4,Legal
2276,2972,04-05-2025 19:00,Poor experience,negative,4,General
2277,5367,04-05-2025 20:00,Good service,positive,4,Legal
2278,8918,04-05-2025 21:00,Good service,positive,2,General
2279,4220,04-05-2025 22:00,Not satisfied,negative,3,Legal
2280,8247,04-05-2025 23:00,Good service,positive,2,Health
2281,7185,04-06-2025 00:00,Excellent consultation,positive,4,Education
2282,3620,04-06-2025 01:00,Not satisfied,negative,4,Education
2283,5371,04-06-2025 02:00,Quick response,neutral,4,General
2284,4387,04-06-2025 03:00,Very informative,neutral,2,Health
2285,8278,04-06-2025 04:00,Not satisfied,negative,2,General
2286,8809,04-06-2025 05:00,Poor experience,negative,4,Health
2287,7287,04-06-2025 06:00,Very informative,neutral,5,Education
2288,3619,04-06-2025 07:00,Excellent consultation,positive,1,Legal
2289,7667,04-06-2025 08:00,Very slow response,negative,1,General
2290,3518,04-06-2025 09:00,Poor experience,negative,1,Education
2291,7390,04-06-2025 10:00,Poor experience,negative,5,Health
2292,5124,04-06-2025 11:00,Quick response,neutral,1,General
2293,4099,04-06-2025 12:00,Quick response,neutral,2,Education
2294,1192,04-06-2025 13:00,Good service,positive,3,Education
2295,8775,04-06-2025 14:00,Good service,positive,4,Health
2296,1214,04-06-2025 15:00,Very slow response,negative,3,Health
2297,8586,04-06-2025 16:00,Very informative,neutral,4,Legal
2298,4148,04-06-2025 17:00,Excellent consultation,positive,1,Education
2299,5114,04-06-2025 18:00,Quick response,neutral,4,General
2300,9324,04-06-2025 19:00,Very informative,neutral,1,General
2301,6552,04-06-2025 20:00,Good service,positive,1,Legal
2302,9531,04-06-2025 21:00,Not satisfied,negative,5,Education
2303,2282,04-06-2025 22:00,Very slow response,negative,3,General
2304,6028,04-06-2025 23:00,Not satisfied,negative,4,Health
2305,2324,04-07-2025 00:00,Good service,positive,3,Legal
2306,1801,04-07-2025 01:00,Quick response,neutral,4,Education
2307,2094,04-07-2025 02:00,Not satisfied,negative,4,Health
2308,2158,04-07-2025 03:00,Very informative,neutral,3,Education
2309,5081,04-07-2025 04:00,Excellent consultation,positive,3,Education
2310,8592,04-07-2025 05:00,Very informative,neutral,4,Education
2311,1488,04-07-2025 06:00,Poor experience,negative,5,Education
2312,1925,04-07-2025 07:00,Poor experience,negative,4,Health
2313,8203,04-07-2025 08:00,Very slow response,negative,4,Legal
2314,8276,04-07-2025 09:00,Helpful advice,positive,3,General
2315,3997,04-07-2025 10:00,Helpful advice,positive,4,General
2316,1260,04-07-2025 11:00,Poor experience,negative,2,Legal
2317,8007,04-07-2025 12:00,Quick response,neutral,4,General
2318,1622,04-07-2025 13:00,Poor experience,negative,4,Education
2319,4907,04-07-2025 14:00,Excellent consultation,positive,5,Health
2320,3687,04-07-2025 15:00,Very slow response,negative,4,Legal
2321,4780,04-07-2025 16:00,Excellent consultation,positive,3,General
2322,7470,04-07-2025 17:00,Helpful advice,positive,2,Health
2323,5347,04-07-2025 18:00,Excellent consultation,positive,2,Legal
2324,6957,04-07-2025 19:00,Very informative,neutral,4,General
2325,7331,04-07-2025 20:00,Good service,positive,2,Health
2326,2861,04-07-2025 21:00,Quick response,neutral,3,Legal
2327,4314,04-07-2025 22:00,Very informative,neutral,1,Education
2328,7068,04-07-2025 23:00,Helpful advice,positive,1,Education
2329,4172,04-08-2025 00:00,Poor experience,negative,3,Health
2330,6602,04-08-2025 01:00,Very slow response,negative,2,Legal
2331,5183,04-08-2025 02:00,Very slow response,negative,2,Health
2332,7691,04-08-2025 03:00,Excellent consultation,positive,3,General
2333,4838,04-08-2025 04:00,Helpful advice,positive,5,General
2334,2538,04-08-2025 05:00,Very slow response,negative,1,General
2335,8596,04-08-2025 06:00,Poor experience,negative,2,Education
2336,8559,04-08-2025 07:00,Helpful advice,positive,4,Health
2337,7710,04-08-2025 08:00,Helpful advice,positive,2,Legal
2338,9515,04-08-2025 09:00,Not satisfied,negative,3,Legal
2339,1585,04-08-2025 10:00,Very slow response,negative,1,Legal
2340,3736,04-08-2025 11:00,Very slow response,negative,3,Legal
2341,1631,04-08-2025 12:00,Very informative,neutral,5,Health
2342,4225,04-08-2025 13:00,Poor experience,negative,4,Education
2343,4867,04-08-2025 14:00,Very informative,neutral,4,Legal
2344,2410,04-08-2025 15:00,Good service,positive,2,General
2345,5355,04-08-2025 16:00,Helpful advice,positive,3,General
2346,4230,04-08-2025 17:00,Excellent consultation,positive,4,General
2347,5866,04-08-2025 18:00,Very informative,neutral,1,Health
2348,9562,04-08-2025 19:00,Excellent consultation,positive,3,Education
2349,7028,04-08-2025 20:00,Excellent consultation,positive,3,Health
2350,9837,04-08-2025 21:00,Not satisfied,negative,5,Legal
2351,2792,04-08-2025 22:00,Poor experience,negative,3,General
2352,8952,04-08-2025 23:00,Quick response,neutral,4,Legal
2353,6555,04-09-2025 00:00,Very slow response,negative,3,Health
2354,4642,04-09-2025 01:00,Poor experience,negative,3,Health
2355,3500,04-09-2025 02:00,Very informative,neutral,4,General
2356,6366,04-09-2025 03:00,Helpful advice,positive,2,Health
2357,3481,04-09-2025 04:00,Poor experience,negative,3,Health
2358,6551,04-09-2025 05:00,Not satisfied,negative,2,General
2359,3681,04-09-2025 06:00,Poor experience,negative,5,Legal
2360,6188,04-09-2025 07:00,Very informative,neutral,1,Education
2361,1527,04-09-2025 08:00,Good service,positive,2,General
2362,1269,04-09-2025 09:00,Quick response,neutral,3,Legal
2363,4098,04-09-2025 10:00,Very informative,neutral,1,Education
2364,2191,04-09-2025 11:00,Poor experience,negative,4,Legal
2365,8879,04-09-2025 12:00,Poor experience,negative,5,Education
2366,1574,04-09-2025 13:00,Helpful advice,positive,1,Education
2367,2721,04-09-2025 14:00,Poor experience,negative,2,General
2368,7902,04-09-2025 15:00,Helpful advice,positive,1,Legal
2369,5455,04-09-2025 16:00,Very informative,neutral,3,Education
2370,5130,04-09-2025 17:00,Very slow response,negative,4,General
2371,8884,04-09-2025 18:00,Very informative,neutral,1,Legal
2372,8564,04-09-2025 19:00,Very informative,neutral,3,Legal
2373,6516,04-09-2025 20:00,Very slow response,negative,2,Health
2374,2065,04-09-2025 21:00,Poor experience,negative,1,Health
2375,4974,04-09-2025 22:00,Excellent consultation,positive,2,Health
2376,2899,04-09-2025 23:00,Very slow response,negative,2,General
2377,4581,04-10-2025 00:00,Good service,positive,2,Legal
2378,5801,04-10-2025 01:00,Poor experience,negative,3,Education
2379,9804,04-10-2025 02:00,Excellent consultation,positive,4,Legal
2380,8339,04-10-2025 03:00,Very informative,neutral,5,General
2381,5187,04-10-2025 04:00,Poor experience,negative,4,General
2382,1170,04-10-2025 05:00,Not satisfied,negative,5,Legal
2383,8285,04-10-2025 06:00,Quick response,neutral,2,Legal
2384,1905,04-10-2025 07:00,Very informative,neutral,2,General
2385,2038,04-10-2025 08:00,Quick response,neutral,5,Legal
2386,6938,04-10-2025 09:00,Good service,positive,2,Health
2387,9536,04-10-2025 10:00,Very informative,neutral,3,Health
2388,9748,04-10-2025 11:00,Not satisfied,negative,1,Education
2389,1611,04-10-2025 12:00,Poor experience,negative,3,Health
2390,8922,04-10-2025 13:00,Good service,positive,3,General
2391,2223,04-10-2025 14:00,Poor experience,negative,3,Legal
2392,2309,04-10-2025 15:00,Very informative,neutral,5,Health
2393,7408,04-10-2025 16:00,Quick response,neutral,3,Education
2394,7895,04-10-2025 17:00,Quick response,neutral,4,General
2395,2829,04-10-2025 18:00,Helpful advice,positive,5,Education
2396,7012,04-10-2025 19:00,Very informative,neutral,2,Education
2397,5667,04-10-2025 20:00,Not satisfied,negative,2,Education
2398,9225,04-10-2025 21:00,Poor experience,negative,4,Legal
2399,2742,04-10-2025 22:00,Very informative,neutral,1,Education
2400,5685,04-10-2025 23:00,Very informative,neutral,4,Health
2401,7668,04-11-2025 00:00,Very slow response,negative,3,General
2402,8631,04-11-2025 01:00,Helpful advice,positive,2,Education
2403,9036,04-11-2025 02:00,Quick response,neutral,2,Health
2404,5755,04-11-2025 03:00,Not satisfied,negative,1,General
2405,6430,04-11-2025 04:00,Helpful advice,positive,2,Legal
2406,6863,04-11-2025 05:00,Poor experience,negative,4,Legal
2407,4581,04-11-2025 06:00,Very slow response,negative,3,Health
2408,7032,04-11-2025 07:00,Very slow response,negative,5,Legal
2409,7472,04-11-2025 08:00,Not satisfied,negative,3,Legal
2410,6018,04-11-2025 09:00,Good service,positive,4,Education
2411,4517,04-11-2025 10:00,Helpful advice,positive,5,General
2412,2448,04-11-2025 11:00,Excellent consultation,positive,1,General
2413,3023,04-11-2025 12:00,Quick response,neutral,4,Health
2414,3768,04-11-2025 13:00,Very slow response,negative,5,General
2415,2678,04-11-2025 14:00,Not satisfied,negative,4,Legal
2416,5039,04-11-2025 15:00,Quick response,neutral,5,Health
2417,6334,04-11-2025 16:00,Poor experience,negative,1,Education
2418,9521,04-11-2025 17:00,Very informative,neutral,5,Health
2419,9469,04-11-2025 18:00,Poor experience,negative,5,Health
2420,1154,04-11-2025 19:00,Excellent consultation,positive,2,General
2421,2555,04-11-2025 20:00,Not satisfied,negative,5,General
2422,9691,04-11-2025 21:00,Poor experience,negative,2,General
2423,3099,04-11-2025 22:00,Poor experience,negative,1,General
2424,4196,04-11-2025 23:00,Not satisfied,negative,3,Education
2425,7595,04-12-2025 00:00,Good service,positive,3,General
2426,6030,04-12-2025 01:00,Quick response,neutral,1,General
2427,3979,04-12-2025 02:00,Good service,positive,3,Education
